51791,Katelyn,93,81,88,90
51792,Michele,95,75,79,79
51793,Lisa,81,92,76,81
51794,Casey,75,88,63,64
51795,Joshua,80,69,70,60
51796,Andrew,52,81,62,77
51797,Karen,95,94,82,87
51798,Sara,99,70,97,93
51799,Alyssa,85,87,68,74
51800,Daniel,96,89,86,84
51801,Ricardo,91,63,86,81
51802,Tony,89,82,76,92
51803,Brian,98,87,96,89
51804,Tyler,100,82,72,97
51805,Sharon,75,71,68,91
51806,Mary,74,63,74,63
51807,Rebecca,85,99,87,85
51808,Alan,86,87,97,92
51809,Martin,91,71,99,96
51810,Christopher,90,76,100,73
51811,Brandy,91,91,92,95
51812,Brenda,80,83,93,81
51813,Drew,95,89,92,87
51814,Joshua,94,97,69,81
51815,Tina,54,55,50,100
51816,William,87,80,85,60
51817,William,100,75,72,79
51818,John,93,99,72,79
51819,Jeremy,99,70,89,86
51820,Laura,99,99,90,63
51821,David,76,80,89,74
51822,Christopher,92,100,83,74
51823,Luis,100,93,88,98
51824,Joseph,89,97,77,90
51825,Michael,97,81,71,77
51826,Debbie,99,63,97,90
51827,Michael,100,63,96,95
51828,Melissa,86,87,72,66
51829,Jonathon,77,99,94,81
51830,Margaret,86,96,67,76
51831,Hailey,75,64,98,65
51832,Steven,94,93,92,67
51833,Tina,94,88,87,97
51834,Andrew,89,92,75,85
51835,Renee,89,73,96,84
51836,Victoria,89,82,83,62
51837,Joseph,81,78,82,83
51838,Heather,93,73,67,100
51839,Cynthia,79,95,70,92
51840,Danielle,97,86,72,81
51841,Michael,78,66,92,61
51842,Dylan,83,60,95,68
51843,Franklin,86,95,61,96
51844,Caitlin,87,78,74,75
51845,Robin,81,82,69,94
51846,Rebecca,83,73,83,66
51847,Peter,81,85,91,94
51848,Daryl,65,95,89,96
51849,Michael,83,91,76,71
51850,Leslie,98,79,87,86
51851,Jamie,83,84,91,84
51852,Shane,85,60,85,76
51853,Kimberly,68,66,82,63
51854,George,86,82,60,65
51855,Donald,83,87,87,80
51856,Michelle,92,92,99,87
51857,Elizabeth,91,66,91,62
51858,Johnny,53,95,87,60
51859,Christopher,73,85,80,64
51860,Kyle,97,95,91,97
51861,Rhonda,91,97,72,62
51862,Nathan,91,65,75,60
51863,John,81,72,87,84
51864,Billy,92,99,100,64
51865,Richard,85,53,95,76
51866,Victor,83,60,80,92
51867,Gregory,92,85,78,87
51868,Alexandra,80,88,94,60
51869,Kristopher,87,81,69,82
51870,Wanda,88,61,95,91
51871,Denise,41,83,54,87
51872,Andrew,87,93,88,97
51873,David,89,95,97,99
51874,Tim,89,53,77,96
51875,Joshua,53,97,81,86
51876,Julie,92,88,99,92
51877,Gina,85,84,66,66
51878,Miguel,89,67,93,83
51879,Daniel,98,92,82,56
51880,Lauren,66,52,71,76
51881,Bridget,90,96,95,80
51882,Maureen,84,93,74,76
51883,Sabrina,88,81,73,70
51884,Richard,66,61,97,61
51885,Angela,86,63,82,61
51886,William,60,72,66,95
51887,Catherine,41,59,69,70
51888,Christopher,94,62,66,95
51889,Rachel,64,69,79,89
51890,Jillian,99,97,87,93
51891,Patricia,46,53,92,71
51892,Brandon,89,87,81,67
51893,Erica,83,79,87,66
51894,Alexis,51,55,87,51
51895,James,79,90,82,92
51896,Robert,97,73,64,95
51897,Nicole,100,68,85,85
51898,Patricia,70,99,60,79
51899,Brian,70,66,90,74
51900,Katherine,67,80,86,98
51901,Pamela,71,95,72,88
51902,Amy,87,64,68,60
51903,Luke,80,79,94,74
51904,Roberto,94,80,72,90
51905,Carla,83,91,82,93
51906,Aaron,63,69,57,60
51907,Wendy,93,78,72,66
51908,Sarah,94,100,95,92
51909,Amy,99,75,87,76
51910,Mark,82,98,100,100
51911,Melissa,95,82,100,60
51912,Bethany,55,92,59,78
51913,Michael,90,90,82,64
51914,Gregory,46,77,90,78
51915,Jeffrey,91,100,98,96
51916,Rebecca,72,100,78,100
51917,Amanda,79,87,98,87
51918,Joseph,85,90,96,95
51919,Kyle,100,87,85,90
51920,Kara,96,70,65,63
51921,Daniel,85,96,71,67
51922,Andrea,90,82,98,61
51923,Sydney,94,96,94,99
51924,Jeremy,98,85,100,94
51925,Michael,62,54,77,60
51926,Antonio,63,97,80,84
51927,Michelle,72,95,71,74
51928,Catherine,94,90,79,69
51929,Anita,99,84,94,76
51930,James,81,91,85,64
51931,Alicia,61,100,85,99
51932,Tracy,68,95,76,97
51933,Christopher,64,74,79,72
51934,Sherri,66,94,67,79
51935,Elizabeth,100,95,72,77
51936,Melissa,74,86,70,94
51937,Carol,96,66,76,71
51938,Michael,90,92,95,88
51939,Michael,92,86,61,78
51940,Matthew,99,78,99,88
51941,Lisa,63,68,91,82
51942,Andrew,98,88,81,65
51943,Jennifer,87,61,62,66
51944,Benjamin,96,96,80,93
51945,Christopher,80,98,99,90
51946,Melissa,80,77,96,64
51947,Tracy,91,79,70,94
51948,Steven,91,96,78,70
51949,Pamela,83,70,72,65
51950,Vicki,89,89,69,87
51951,Anne,81,73,99,72
51952,Danielle,97,85,86,99
51953,Willie,93,91,61,68
51954,Andrea,99,86,83,80
51955,Melanie,95,97,68,79
51956,Jessica,100,92,87,94
51957,Cindy,62,67,85,97
51958,Dennis,88,71,99,74
51959,Peggy,75,100,100,82
51960,Peter,87,91,97,82
51961,Sabrina,85,60,61,75
51962,Michael,88,98,94,96
51963,David,86,93,91,94
51964,James,68,65,95,88
51965,Jennifer,67,54,71,50
51966,Paul,82,69,92,85
51967,Tiffany,86,88,71,65
51968,Victoria,95,91,64,65
51969,Willie,72,82,76,69
51970,James,99,87,67,91
51971,Kimberly,75,88,71,80
51972,Beverly,77,80,86,87
51973,Lisa,95,97,84,97
51974,Dwayne,77,97,88,89
51975,Ashley,90,74,92,67
51976,Lisa,74,59,82,51
51977,Kristin,56,66,87,64
51978,Eric,72,69,91,69
51979,Allison,87,86,83,80
51980,Alison,80,81,96,92
51981,Shane,98,72,64,68
51982,Debra,83,91,69,74
51983,Mary,92,77,91,79
51984,Joshua,79,68,64,68
51985,Benjamin,72,81,89,92
51986,David,89,74,94,87
51987,Holly,97,91,61,75
51988,Charles,66,63,95,76
51989,Samuel,77,86,97,85
51990,Anthony,98,63,64,82
51991,Charlotte,88,96,79,70
51992,John,79,83,76,99
51993,Shawn,92,92,91,95
51994,Steven,76,62,90,82
51995,Alan,83,77,84,73
51996,Thomas,89,65,73,80
51997,Madison,97,85,63,93
51998,Brittany,51,96,72,89
51999,Natalie,82,99,91,69
