31791,Katelyn,93,81,88,90
31792,Michele,95,75,79,79
31793,Lisa,81,92,76,81
31794,Casey,75,88,63,64
31795,Joshua,80,69,70,60
31796,Andrew,52,81,62,77
31797,Karen,95,94,82,87
31798,Sara,99,70,97,93
31799,Alyssa,85,87,68,74
31800,Daniel,96,89,86,84
31801,Ricardo,91,63,86,81
31802,Tony,89,82,76,92
31803,Brian,98,87,96,89
31804,Tyler,100,82,72,97
31805,Sharon,75,71,68,91
31806,Mary,74,63,74,63
31807,Rebecca,85,99,87,85
31808,Alan,86,87,97,92
31809,Martin,91,71,99,96
31810,Christopher,90,76,100,73
31811,Brandy,91,91,92,95
31812,Brenda,80,83,93,81
31813,Drew,95,89,92,87
31814,Joshua,94,97,69,81
31815,Tina,54,55,50,100
31816,William,87,80,85,60
31817,William,100,75,72,79
31818,John,93,99,72,79
31819,Jeremy,99,70,89,86
31820,Laura,99,99,90,63
31821,David,76,80,89,74
31822,Christopher,92,100,83,74
31823,Luis,100,93,88,98
31824,Joseph,89,97,77,90
31825,Michael,97,81,71,77
31826,Debbie,99,63,97,90
31827,Michael,100,63,96,95
31828,Melissa,86,87,72,66
31829,Jonathon,77,99,94,81
31830,Margaret,86,96,67,76
31831,Hailey,75,64,98,65
31832,Steven,94,93,92,67
31833,Tina,94,88,87,97
31834,Andrew,89,92,75,85
31835,Renee,89,73,96,84
31836,Victoria,89,82,83,62
31837,Joseph,81,78,82,83
31838,Heather,93,73,67,100
31839,Cynthia,79,95,70,92
31840,Danielle,97,86,72,81
31841,Michael,78,66,92,61
31842,Dylan,83,60,95,68
31843,Franklin,86,95,61,96
31844,Caitlin,87,78,74,75
31845,Robin,81,82,69,94
31846,Rebecca,83,73,83,66
31847,Peter,81,85,91,94
31848,Daryl,65,95,89,96
31849,Michael,83,91,76,71
31850,Leslie,98,79,87,86
31851,Jamie,83,84,91,84
31852,Shane,85,60,85,76
31853,Kimberly,68,66,82,63
31854,George,86,82,60,65
31855,Donald,83,87,87,80
31856,Michelle,92,92,99,87
31857,Elizabeth,91,66,91,62
31858,Johnny,53,95,87,60
31859,Christopher,73,85,80,64
31860,Kyle,97,95,91,97
31861,Rhonda,91,97,72,62
31862,Nathan,91,65,75,60
31863,John,81,72,87,84
31864,Billy,92,99,100,64
31865,Richard,85,53,95,76
31866,Victor,83,60,80,92
31867,Gregory,92,85,78,87
31868,Alexandra,80,88,94,60
31869,Kristopher,87,81,69,82
31870,Wanda,88,61,95,91
31871,Denise,41,83,54,87
31872,Andrew,87,93,88,97
31873,David,89,95,97,99
31874,Tim,89,53,77,96
31875,Joshua,53,97,81,86
31876,Julie,92,88,99,92
31877,Gina,85,84,66,66
31878,Miguel,89,67,93,83
31879,Daniel,98,92,82,56
31880,Lauren,66,52,71,76
31881,Bridget,90,96,95,80
31882,Maureen,84,93,74,76
31883,Sabrina,88,81,73,70
31884,Richard,66,61,97,61
31885,Angela,86,63,82,61
31886,William,60,72,66,95
31887,Catherine,41,59,69,70
31888,Christopher,94,62,66,95
31889,Rachel,64,69,79,89
31890,Jillian,99,97,87,93
31891,Patricia,46,53,92,71
31892,Brandon,89,87,81,67
31893,Erica,83,79,87,66
31894,Alexis,51,55,87,51
31895,James,79,90,82,92
31896,Robert,97,73,64,95
31897,Nicole,100,68,85,85
31898,Patricia,70,99,60,79
31899,Brian,70,66,90,74
31900,Katherine,67,80,86,98
31901,Pamela,71,95,72,88
31902,Amy,87,64,68,60
31903,Luke,80,79,94,74
31904,Roberto,94,80,72,90
31905,Carla,83,91,82,93
31906,Aaron,63,69,57,60
31907,Wendy,93,78,72,66
31908,Sarah,94,100,95,92
31909,Amy,99,75,87,76
31910,Mark,82,98,100,100
31911,Melissa,95,82,100,60
31912,Bethany,55,92,59,78
31913,Michael,90,90,82,64
31914,Gregory,46,77,90,78
31915,Jeffrey,91,100,98,96
31916,Rebecca,72,100,78,100
31917,Amanda,79,87,98,87
31918,Joseph,85,90,96,95
31919,Kyle,100,87,85,90
31920,Kara,96,70,65,63
31921,Daniel,85,96,71,67
31922,Andrea,90,82,98,61
31923,Sydney,94,96,94,99
31924,Jeremy,98,85,100,94
31925,Michael,62,54,77,60
31926,Antonio,63,97,80,84
31927,Michelle,72,95,71,74
31928,Catherine,94,90,79,69
31929,Anita,99,84,94,76
31930,James,81,91,85,64
31931,Alicia,61,100,85,99
31932,Tracy,68,95,76,97
31933,Christopher,64,74,79,72
31934,Sherri,66,94,67,79
31935,Elizabeth,100,95,72,77
31936,Melissa,74,86,70,94
31937,Carol,96,66,76,71
31938,Michael,90,92,95,88
31939,Michael,92,86,61,78
31940,Matthew,99,78,99,88
31941,Lisa,63,68,91,82
31942,Andrew,98,88,81,65
31943,Jennifer,87,61,62,66
31944,Benjamin,96,96,80,93
31945,Christopher,80,98,99,90
31946,Melissa,80,77,96,64
31947,Tracy,91,79,70,94
31948,Steven,91,96,78,70
31949,Pamela,83,70,72,65
31950,Vicki,89,89,69,87
31951,Anne,81,73,99,72
31952,Danielle,97,85,86,99
31953,Willie,93,91,61,68
31954,Andrea,99,86,83,80
31955,Melanie,95,97,68,79
31956,Jessica,100,92,87,94
31957,Cindy,62,67,85,97
31958,Dennis,88,71,99,74
31959,Peggy,75,100,100,82
31960,Peter,87,91,97,82
31961,Sabrina,85,60,61,75
31962,Michael,88,98,94,96
31963,David,86,93,91,94
31964,James,68,65,95,88
31965,Jennifer,67,54,71,50
31966,Paul,82,69,92,85
31967,Tiffany,86,88,71,65
31968,Victoria,95,91,64,65
31969,Willie,72,82,76,69
31970,James,99,87,67,91
31971,Kimberly,75,88,71,80
31972,Beverly,77,80,86,87
31973,Lisa,95,97,84,97
31974,Dwayne,77,97,88,89
31975,Ashley,90,74,92,67
31976,Lisa,74,59,82,51
31977,Kristin,56,66,87,64
31978,Eric,72,69,91,69
31979,Allison,87,86,83,80
31980,Alison,80,81,96,92
31981,Shane,98,72,64,68
31982,Debra,83,91,69,74
31983,Mary,92,77,91,79
31984,Joshua,79,68,64,68
31985,Benjamin,72,81,89,92
31986,David,89,74,94,87
31987,Holly,97,91,61,75
31988,Charles,66,63,95,76
31989,Samuel,77,86,97,85
31990,Anthony,98,63,64,82
31991,Charlotte,88,96,79,70
31992,John,79,83,76,99
31993,Shawn,92,92,91,95
31994,Steven,76,62,90,82
31995,Alan,83,77,84,73
31996,Thomas,89,65,73,80
31997,Madison,97,85,63,93
31998,Brittany,51,96,72,89
31999,Natalie,82,99,91,69
